gene_id	r	p
SLC22A3|6581	6.73711	0.021652
SLC22A4|6583	3.87299	0.00480496
SLC22A5|6584	8.39118	0.00695368
SLC22A6|9356	0	NaN
SLC22A7|10864	0	NaN
SLC22A8|9376	0	NaN
SLC22A9|114571	0	NaN
SLC23A1|9963	9.36656	0.539345
SLC23A2|9962	24.0943	0.0337332
SLC23A3|151295	0.835052	0.323031
SLC24A1|9187	15.6276	0.0557377
SLC24A2|25769	0	NaN
SLC24A3|57419	0.0833333	NaN
SLC24A4|123041	0	NaN
SLC24A5|283652	0	NaN
SLC24A6|80024	5.18386	0.0129268
SLC25A10|1468	15.8674	0.00725548
SLC25A11|8402	17.3974	0.0108334
SLC25A12|8604	15.5263	0.0275276
SLC25A13|10165	5.99917	0.00240095
SLC25A14|9016	19.0362	0.0512365
SLC25A15|10166	9.53546	0.0127801
SLC25A16|8034	35.6814	0.119563
SLC25A17|10478	15.4959	0.0158014
SLC25A18|83733	8.26892	0.66494
SLC25A19|60386	15.8751	0.0266565
SLC25A1|6576	9.05849	0.00381214
SLC25A20|788	10.2131	0.0256044
SLC25A21|89874	4.26059	0.0903103
SLC25A22|79751	13.7495	0.0178064
SLC25A23|79085	14.8335	0.00723587
SLC25A24|29957	4.24696	0.00207371
SLC25A25|114789	8.85752	0.0161971
SLC25A26|115286	10.1242	0.0293633
SLC25A27|9481	2.50899	0.00939664
SLC25A28|81894	39.1427	0.0635716
SLC25A29|123096	10.9376	0.0109813
SLC25A2|83884	0.0784999	0.32019
SLC25A30|253512	18.7809	0.0749643
SLC25A31|83447	0	NaN
SLC25A32|81034	12.1879	0.0101677
SLC25A33|84275	4.662	0.0268324
SLC25A34|284723	1.35685	0.219194
SLC25A35|399512	21.6721	0.133431
SLC25A36|55186	5.50573	0.00152696
SLC25A37|51312	2.79231	0.000673882
SLC25A38|54977	36.8201	0.0377744
SLC25A39|51629	15.5426	0.0032305
SLC25A3|5250	13.4566	0.000582908
SLC25A40|55972	8.16134	0.0285867
SLC25A41|284427	66.8186	0.912383
SLC25A42|284439	3.3015	0.00584111
SLC25A43|203427	8.75644	0.0102734
SLC25A44|9673	9.83312	0.0117107
SLC25A45|283130	14.1321	0.102185
SLC25A46|91137	14.8664	0.00937824
SLC25A4|291	3.76116	0.00350878
SLC25A5|292	10.5692	0.000404667
SLC25A6|293	8.14763	0.000298776
SLC26A10|65012	3.23793	0.182543
SLC26A11|284129	22.8261	0.0875147
SLC26A1|10861	19.2053	0.255372
SLC26A2|1836	14.6026	0.0141267
SLC26A3|1811	0	NaN
SLC26A4|5172	1.20723	0.108526
SLC26A5|375611	0.0833333	NaN
SLC26A6|65010	13.4928	0.0123363
SLC26A7|115111	1.04381	0.373615
SLC26A8|116369	0.345143	0.579933
SLC26A9|115019	0.5	NaN
SLC27A1|376497	2.371	0.00986049
SLC27A2|11001	1.8925	0.00261133
SLC27A3|11000	5.8105	0.0178935
SLC27A4|10999	4.27761	0.00385737
SLC27A5|10998	24.7256	0.0479821
SLC27A6|28965	3.32868	0.163075
SLC28A1|9154	0.409242	0.169863
SLC28A2|9153	0.0833333	NaN
SLC28A3|64078	0	NaN
SLC29A1|2030	22.8819	0.0110926
SLC29A2|3177	35.0297	0.0377666
SLC29A3|55315	7.21117	0.0425326
SLC29A4|222962	1.34822	0.00274532
SLC2A10|81031	0	NaN
SLC2A11|66035	8.96529	0.0488664
SLC2A12|154091	3.18448	0.0350838
SLC2A13|114134	1.62763	0.00103475
SLC2A14|144195	0.470225	0.197003
SLC2A1|6513	3.71716	0.000364051
SLC2A2|6514	0	NaN
SLC2A3|6515	2.06987	0.00013496
SLC2A4RG|56731	6.66509	0.00327577
SLC2A4|6517	1.13814	0.0135003
SLC2A5|6518	2.52521	0.519746
SLC2A6|11182	2.95952	0.00909102
SLC2A7|155184	0.0833333	NaN
SLC2A8|29988	5.80894	0.0171536
SLC2A9|56606	0.25	NaN
SLC30A10|55532	0.0833333	NaN
SLC30A1|7779	3.44594	0.00334629
SLC30A2|7780	0.172395	0.340885
SLC30A3|7781	4.29359	0.106119
SLC30A4|7782	8.4886	0.0682335
SLC30A5|64924	20.5525	0.011838
SLC30A6|55676	16.3599	0.0482556
SLC30A7|148867	4.68151	0.00484705
SLC30A8|169026	0.166667	NaN
SLC30A9|10463	7.35705	0.00364522
SLC31A1|1317	9.1109	0.00436811
SLC31A2|1318	13.7973	0.0885593
SLC32A1|140679	0	NaN
SLC33A1|9197	13.3743	0.0173457
SLC34A1|6569	0.0833333	NaN
SLC34A2|10568	0	NaN
SLC34A3|142680	12.7364	0.546163
SLC35A1|10559	14.0976	0.0319362
SLC35A2|7355	16.9594	0.014432
SLC35A3|23443	7.29323	0.014893
SLC35A4|113829	24.5129	0.00744786
SLC35A5|55032	11.7766	0.0279049
SLC35B1|10237	6.79301	0.00479492
SLC35B2|347734	27.9153	0.0124271
SLC35B3|51000	33.8623	0.0770569
SLC35B4|84912	18.1186	0.0128126
SLC35C1|55343	9.54581	0.00924269
SLC35C2|51006	23.0555	0.0199995
SLC35D1|23169	4.97184	0.00586552
SLC35D2|11046	10.5138	0.0397601
SLC35D3|340146	4.66118	0.508797
SLC35E1|79939	18.3341	0.00739056
SLC35E2|728661	16.7868	0.00784139
SLC35E2|9906	7.52436	0.0247086
SLC35E3|55508	17.2268	0.046815
SLC35E4|339665	23.991	0.0908208
SLC35F1|222553	0.345143	0.579933
SLC35F2|54733	17.3433	0.0126194
SLC35F3|148641	1.25757	0.0147792
SLC35F4|341880	0	NaN
SLC35F5|80255	23.6604	0.02502
SLC36A1|206358	11.0049	0.0205506
SLC36A2|153201	0	NaN
SLC36A3|285641	0.0833333	NaN
SLC36A4|120103	7.03885	0.0109193
SLC37A1|54020	4.68845	0.0144103
SLC37A2|219855	1.46816	0.0356193
SLC37A3|84255	15.8838	0.031331
SLC37A4|2542	38.7335	0.0315423
SLC38A10|124565	17.9007	0.00636435
SLC38A11|151258	0	NaN
SLC38A1|81539	30.7371	0.00166964
SLC38A2|54407	18.8644	0.000787532
SLC38A3|10991	2.70708	0.0156744
SLC38A4|55089	2.23291	0.641105
SLC38A5|92745	10.6593	0.00706071
SLC38A6|145389	6.08984	0.0305756
SLC38A7|55238	12.4182	0.036849
SLC38A8|146167	0.166667	NaN
SLC38A9|153129	7.81455	0.0241639
SLC39A10|57181	11.6592	0.00455115
SLC39A11|201266	9.23137	0.0205074
SLC39A12|221074	1.39581	0.330045
SLC39A13|91252	11.8738	0.0140015
SLC39A14|23516	14.3436	0.00178421
SLC39A1|27173	18.7824	0.00360787
SLC39A2|29986	0.75	NaN
SLC39A3|29985	8.36903	0.0106698
SLC39A4|55630	1.994	0.108799
SLC39A5|283375	0.166667	NaN
SLC39A6|25800	5.42845	0.000336916
SLC39A7|7922	27.0328	0.00433442
SLC39A8|64116	4.22585	0.00183012
SLC39A9|55334	54.1642	0.0215008
SLC3A1|6519	5.08085	0.445135
SLC3A2|6520	5.38559	0.000293319
SLC40A1|30061	24.0545	0.626618
SLC41A1|254428	7.1163	0.00442524
SLC41A2|84102	6.29984	0.0323816
SLC41A3|54946	21.1326	0.0190318
SLC43A1|8501	0.631751	0.00454067
SLC43A2|124935	12.5655	0.0197163
SLC43A3|29015	1.13793	0.102938
SLC44A1|23446	6.94172	0.00286194
SLC44A2|57153	13.2463	0.0194276
SLC44A3|126969	1.88277	0.0339445
SLC44A4|80736	1.34553	0.801452
SLC44A5|204962	1.20832	0.115537
SLC45A1|50651	1.12954	0.0665888
SLC45A2|51151	0.323866	0.393105
SLC45A3|85414	6.30412	0.018009
SLC45A4|57210	11.7136	0.0233472
SLC46A1|113235	14.0897	0.0105533
SLC46A2|57864	2.11247	0.613056
SLC46A3|283537	4.66339	0.0308841
SLC47A1|55244	16.4903	0.0718562
SLC47A2|146802	9.4786e+06	1
SLC48A1|55652	14.2075	0.0283655
SLC4A10|57282	0.25	NaN
SLC4A11|83959	9.00927	0.0682903
SLC4A1AP|22950	20.9359	0.0284802
SLC4A1|6521	1.34553	0.801452
SLC4A2|6522	10.6888	0.00264862
SLC4A3|6508	4.11772	0.0236152
SLC4A4|8671	0.661473	0.000889182
SLC4A5|57835	9.30916	0.0229162
SLC4A7|9497	6.91714	0.00539699
SLC4A8|9498	1.28482	0.126982
SLC4A9|83697	1.00958	0.377238
SLC5A10|125206	0.47679	0.055699
SLC5A11|115584	3.4899	0.807243
SLC5A12|159963	2.75563	0.0608903
SLC5A1|6523	0.345143	0.579933
SLC5A2|6524	0.126883	0.0980889
SLC5A3|6526	21.3317	0.0295488
SLC5A4|6527	0.0784999	0.32019
SLC5A5|6528	6.5658	0.0582423
SLC5A6|8884	4.98644	0.00684494
SLC5A7|60482	0	NaN
SLC5A8|160728	0	NaN
SLC5A9|200010	0.984757	0.383459
SLC6A10P|386757	0.333333	NaN
SLC6A11|6538	0	NaN
SLC6A12|6539	0.527745	0.0701066
SLC6A13|6540	21.6705	0.935262
SLC6A14|11254	2.61985	0.0613503
SLC6A15|55117	11.4268	0.00922876
SLC6A16|28968	2.18072	0.126929
SLC6A17|388662	0.469933	0.13543
SLC6A18|348932	0.0784999	0.32019
SLC6A19|340024	1.01499	0.00210318
SLC6A1|6529	0	NaN
SLC6A20|54716	0	NaN
SLC6A2|6530	0.689889	0.541845
SLC6A3|6531	1.95174	0.515642
SLC6A4|6532	1.33473	0.400252
SLC6A5|9152	0	NaN
SLC6A6|6533	2.03623	0.000343805
SLC6A7|6534	0.803099	0.202304
SLC6A8|6535	2.55735	0.000216223
SLC6A9|6536	3.38291	0.00385605
SLC7A10|56301	0.0833333	NaN
SLC7A11|23657	3.4378	0.000777765
SLC7A13|157724	0	NaN
SLC7A14|57709	0.0784999	0.32019
SLC7A1|6541	19.151	0.00395356
SLC7A2|6542	1.64321	0.000120348
SLC7A3|84889	0	NaN
SLC7A4|6545	0.670202	0.349027
SLC7A5P1|81893	2.9556	0.142172
SLC7A5P2|387254	5.4842	0.0895611
SLC7A5|8140	4.48665	8.11621e-05
SLC7A6OS|84138	25.2711	0.060071
SLC7A6|9057	10.9419	0.00374935
SLC7A7|9056	197.525	0.961465
SLC7A8|23428	1.74429	0.110789
SLC7A9|11136	0.0833333	NaN
SLC8A1|6546	2.35419	0.624311
SLC8A2|6543	6.73782	0.423643
SLC8A3|6547	2.79373	0.236883
SLC9A10|285335	0.0833333	NaN
SLC9A11|284525	0	NaN
SLC9A1|6548	15.8053	0.0281164
SLC9A2|6549	0.358583	0.106766
SLC9A3R1|9368	5.04258	0.00237591
SLC9A3R2|9351	16.5512	0.0115543
SLC9A3|6550	5.41617	0.309504
SLC9A4|389015	0	NaN
SLC9A5|6553	4.06203	0.0259176
SLC9A6|10479	6.75396	0.00710629
SLC9A7|84679	5.18707	0.135833
SLC9A8|23315	12.5656	0.0219589
SLC9A9|285195	7.84487	0.691491
SLCO1A2|6579	0.333333	NaN
SLCO1B1|10599	0.166667	NaN
SLCO1B3|28234	3.14777	0.0300318
SLCO1C1|53919	1.33065	0.0280645
SLCO2A1|6578	4.5847	0.0721038
SLCO2B1|11309	0.600176	0.0997494
SLCO3A1|28232	21.9601	0.0206561
SLCO4A1|28231	2.56099	0.000570094
SLCO4C1|353189	0	NaN
SLCO5A1|81796	2.98004	0.0654043
SLCO6A1|133482	0	NaN
SLED1|643036	0.345143	0.579933
SLFN11|91607	4.0505	0.858672
SLFN12L|342615	0.583333	NaN
SLFN12|55106	3.45551	0.0117586
SLFN13|146857	0.391997	0.169794
SLFN14|342618	0.166667	NaN
SLFN5|162394	8.98758	0.00810492
SLFNL1|200172	6.12104	0.231381
SLIT1|6585	3.62126	0.404403
SLIT2|9353	1.58699	0.0219642
SLIT3|6586	0.917821	0.379607
SLITRK1|114798	0	NaN
SLITRK2|84631	0.0833333	NaN
SLITRK3|22865	0	NaN
SLITRK4|139065	0.858256	0.00407191
SLITRK5|26050	7.99908	0.0126185
SLITRK6|84189	2.35322	0.0634236
SLK|9748	44.7635	0.0144312
SLMAP|7871	28.1831	0.0202269
SLMO1|10650	5.80081	0.0456574
SLMO2|51012	7.52246	0.00091011
SLN|6588	0.666667	NaN
SLPI|6590	5.80175	0.00158332
SLTM|79811	17.006	0.00574719
SLU7|10569	30.4414	0.0220001
SLURP1|57152	0	NaN
SMAD1|4086	4.65836	0.0121393
SMAD2|4087	26.2019	0.00801254
SMAD3|4088	6.55387	0.00227778
SMAD4|4089	18.4274	0.0127421
SMAD5OS|9597	28.0373	0.779811
SMAD5|4090	8.66242	0.00266038
SMAD6|4091	3.67565	0.00914511
SMAD7|4092	7.96266	0.0272185
SMAD9|4093	2.79023	0.018504
SMAGP|57228	6.54514	0.024788
SMAP1|60682	9.63462	0.00640329
SMAP2|64744	6.04691	0.00708307
SMARCA1|6594	13.1212	0.00365957
SMARCA2|6595	0.728157	0.315016
SMARCA4|6597	26.839	0.00364706
SMARCA5|8467	6.34915	0.001428
SMARCAD1|56916	7.35685	0.00586777
SMARCAL1|50485	20.0315	0.0230438
SMARCB1|6598	25.175	0.0112976
SMARCC1|6599	32.7976	0.00588469
SMARCC2|6601	43.799	0.0112474
SMARCD1|6602	28.0927	0.00965796
SMARCD2|6603	21.6655	0.0158567
SMARCD3|6604	12.1821	0.0225033
SMARCE1|6605	20.0079	0.006125
SMC1A|8243	14.9683	0.00149197
SMC1B|27127	1.62064	0.316491
SMC2|10592	8.61284	0.00250505
SMC3|9126	27.3679	0.00678159
SMC4|10051	16.4725	0.00228323
SMC5|23137	8.26265	0.00639271
SMC6|79677	21.8704	0.0177286
SMCHD1|23347	27.9493	0.0123082
SMCP|4184	0	NaN
SMCR5|140771	2.21961	0.259514
SMCR7L|54471	20.5798	0.00664957
SMCR7|125170	29.4454	0.0967447
SMCR8|140775	31.9507	0.0211741
SMEK1|55671	20.3438	0.00890772
SMEK2|57223	19.3878	0.00572494
SMEK3P|139420	0	NaN
SMG1|23049	14.5898	0.00298675
SMG5|23381	32.9129	0.0114324
SMG6|23293	45.3313	0.0453768
SMG7|9887	16.6019	0.00559533
SMN1|6606	2.24564	0.293076
SMN2|6607	15.1953	0.00634232
SMNDC1|10285	14.3772	0.0137685
SMOC1|64093	7.3494	0.000584502
SMOC2|64094	0	NaN
SMOX|54498	7.28155	0.0150203
SMO|6608	0.666667	NaN
SMPD1|6609	5.07189	0.0179332
SMPD2|6610	14.1006	0.0549872
SMPD3|55512	18.8438	0.231419
SMPD4|55627	27.178	0.0123163
SMPDL3A|10924	6.68396	0.0430712
SMPDL3B|27293	14.0696	0.285273
SMPX|23676	0.345143	0.579933
SMR3A|26952	0	NaN
SMR3B|10879	0	NaN
SMS|6611	27.0999	0.0038034
SMTNL1|219537	0.25	NaN
SMTNL2|342527	0.202714	0.108439
SMTN|6525	5.50168	0.00660003
SMU1|55234	36.3382	0.0235796
SMUG1|23583	25.2479	0.0244829
SMURF1|57154	26.1881	0.0145846
SMURF2|64750	31.5218	0.0615132
SMYD1|150572	0	NaN
SMYD2|56950	7.05929	0.00528663
SMYD3|64754	10.861	0.0336397
SMYD4|114826	15.8769	0.017554
SMYD5|10322	38.8848	0.0306348
SNAI1|6615	10.2603	0.0234159
SNAI2|6591	9.19568	0.010103
SNAI3|333929	7.17269	0.39835
SNAP23|8773	24.4525	0.0196848
SNAP25|6616	5.01061	0.01436
SNAP29|9342	32.2443	0.0304313
SNAP47|116841	24.2984	0.02385
SNAP91|9892	0.172395	0.340885
SNAPC1|6617	7.93247	0.0162907
SNAPC2|6618	12.8838	0.0400469
SNAPC3|6619	10.7031	0.0105445
SNAPC4|6621	18.0816	0.0263037
SNAPC5|10302	24.7418	0.146698
SNAPIN|23557	11.2824	0.0138841
SNAR-A13|100169959	0	NaN
SNAR-A2|100126799	0	NaN
SNAR-A3|100169951	0	NaN
SNAR-A4|100169956	0	NaN
SNAR-B2|100170217	0	NaN
SNAR-C2|100170218	0	NaN
SNAR-C3|100170226	0	NaN
SNAR-C4|100170219	0	NaN
SNAR-D|100170227	0	NaN
SNAR-E|100170220	0	NaN
SNAR-F|100126781	0	NaN
SNAR-G1|100126780	0	NaN
SNAR-G2|100170228	0	NaN
SNAR-H|100170221	0	NaN
SNAR-I|100170222	0	NaN
SNCAIP|9627	0.344799	0.0247556
SNCA|6622	8.73797	0.00480463
SNCB|6620	0	NaN
SNCG|6623	1.92414	0.00449295
SND1|27044	18.111	0.00138627
SNED1|25992	6.77978	0.0054284
SNF8|11267	12.2879	0.00469282
SNHG10|283596	10.6749	0.0352685
SNHG11|128439	23.2516	0.0851701
SNHG12|85028	13.9259	0.0180561
SNHG1|23642	8.08109	0.00132376
SNHG3-RCC1|751867	5.07836	0.0195263
SNHG3|8420	15.077	0.0282168
SNHG4|724102	2.28435	0.0117076
SNHG5|387066	5.79127	0.00328404
SNHG6|641638	11.1192	0.00285923
SNHG7|84973	5.12963	0.00185663
SNHG8|100093630	6.25978	0.00460416
SNHG9|735301	2.18549	0.0621133
SNIP1|79753	9.60144	0.0177963
SNN|8303	18.2412	0.0717946
SNORA10|574042	0	NaN
SNORA11B|100124539	0	NaN
SNORA11C|100124540	0	NaN
SNORA11D|100124541	0	NaN
SNORA11E|100124542	0	NaN
SNORA11|677799	0	NaN
SNORA12|677800	0.0833333	NaN
SNORA13|654322	0	NaN
SNORA14A|677801	0	NaN
SNORA14B|677802	0	NaN
SNORA15|677803	0	NaN
SNORA16A|692073	0	NaN
SNORA16B|692157	0	NaN
SNORA18|677805	0	NaN
SNORA19|641451	0	NaN
SNORA1|677792	0	NaN
SNORA20|677806	0	NaN
SNORA21|619505	0	NaN
SNORA22|677807	0	NaN
SNORA23|677808	0.53436	0.561877
SNORA24|677809	0.0833333	NaN
SNORA25|684959	0	NaN
SNORA26|677810	0	NaN
SNORA27|619499	0	NaN
SNORA28|677811	0	NaN
SNORA29|677812	0	NaN
SNORA2A|677793	0	NaN
SNORA2B|677794	0	NaN
SNORA30|677813	0	NaN
SNORA31|677814	0	NaN
SNORA32|692063	0	NaN
SNORA34|677815	0	NaN
SNORA35|677816	0	NaN
SNORA36A|677817	0	NaN
SNORA36B|677818	0	NaN
SNORA36C|100124535	0	NaN
SNORA37|677819	0	NaN
SNORA38B|100124536	0	NaN
SNORA38|677820	0	NaN
SNORA39|677821	5.23108	0.15982
SNORA3|619562	0	NaN
SNORA40|677822	0.0833333	NaN
SNORA41|619569	0	NaN
SNORA42|677823	0	NaN
SNORA44|677825	0	NaN
SNORA45|677826	0	NaN
SNORA46|677827	0	NaN
SNORA47|677828	0	NaN
SNORA48|652965	0	NaN
SNORA49|677829	0.0833333	NaN
SNORA4|619568	0	NaN
SNORA50|677830	0	NaN
SNORA51|677831	0	NaN
SNORA52|619565	0	NaN
SNORA53|677832	1.17757e+06	1
SNORA54|677833	0	NaN
SNORA55|677834	0	NaN
SNORA56|677835	0	NaN
SNORA57|692158	0	NaN
SNORA58|677836	0	NaN
SNORA59B|677882	0	NaN
SNORA5A|654319	0	NaN
SNORA5B|677795	0	NaN
SNORA5C|677796	0	NaN
SNORA61|677838	0	NaN
SNORA62|6044	0	NaN
SNORA63|6043	0	NaN
SNORA64|26784	0	NaN
SNORA65|26783	0	NaN
SNORA66|26782	0	NaN
SNORA67|26781	0	NaN
SNORA68|26780	0	NaN
SNORA69|26779	0	NaN
SNORA6|574040	0	NaN
SNORA70B|100124537	0	NaN
SNORA70C|100124538	0	NaN
SNORA70|26778	0.0833333	NaN
SNORA71A|26777	0	NaN
SNORA71B|26776	0	NaN
SNORA71C|677839	0	NaN
SNORA71D|677840	0	NaN
SNORA72|26775	0	NaN
SNORA74A|26821	0.0833333	NaN
SNORA74B|677841	0	NaN
SNORA75|654321	0	NaN
SNORA76|677842	0	NaN
SNORA77|677843	0	NaN
SNORA78|677844	0	NaN
SNORA79|677845	0	NaN
SNORA7B|677797	6.46898	0.179849
SNORA80|677846	0	NaN
SNORA81|677847	0.0833333	NaN
SNORA84|100124534	0	NaN
SNORA8|654320	10.1044	0.00514104
SNORA9|677798	0	NaN
SNORD102|26771	0	NaN
SNORD103A|692234	0	NaN
SNORD104|692227	0	NaN
SNORD105B|100113382	0	NaN
SNORD105|692229	0	NaN
SNORD109B|338429	0	NaN
SNORD10|652966	0	NaN
SNORD110|692213	0	NaN
SNORD111B|100113402	0	NaN
SNORD111|692214	0	NaN
SNORD113-1|767561	0	NaN
SNORD113-2|767562	0	NaN
SNORD113-4|767564	0	NaN
SNORD113-5|767565	0	NaN
SNORD113-6|767566	0	NaN
SNORD113-7|767567	0	NaN
SNORD113-9|767569	0	NaN
SNORD114-10|767588	0	NaN
SNORD114-11|767589	0	NaN
SNORD114-12|767590	0	NaN
SNORD114-13|767591	0	NaN
SNORD114-14|767592	0	NaN
SNORD114-15|767593	0	NaN
SNORD114-16|767594	0	NaN
SNORD114-17|767595	0	NaN
SNORD114-18|767596	0	NaN
SNORD114-19|767597	0	NaN
SNORD114-1|767577	0	NaN
SNORD114-20|767598	0	NaN
SNORD114-21|767599	0	NaN
SNORD114-22|767600	0	NaN
SNORD114-23|767603	0	NaN
SNORD114-24|767604	0	NaN
SNORD114-25|767605	0	NaN
SNORD114-26|767606	0	NaN
SNORD114-27|767608	0	NaN
SNORD114-28|767609	0	NaN
SNORD114-29|767610	0	NaN
SNORD114-2|767578	0	NaN
SNORD114-30|767611	0	NaN
SNORD114-31|767612	0	NaN
SNORD114-3|767579	0	NaN
SNORD114-4|767580	0	NaN
SNORD114-5|767581	0	NaN
SNORD114-6|767582	0	NaN
SNORD114-7|767583	0	NaN
SNORD114-8|767584	0	NaN
SNORD114-9|767585	0	NaN
SNORD115-10|100033447	0	NaN
SNORD115-11|100033448	0	NaN
SNORD115-13|100033450	0	NaN
SNORD115-14|100033451	0	NaN
SNORD115-16|100033454	0	NaN
SNORD115-17|100033455	0	NaN
SNORD115-1|338433	0	NaN
SNORD115-20|100033460	0	NaN
SNORD115-22|100033799	0	NaN
SNORD115-25|100033801	0	NaN
SNORD115-26|100033802	0	NaN
SNORD115-2|100033437	0	NaN
SNORD115-30|100033804	0	NaN
SNORD115-31|100033805	0	NaN
SNORD115-32|100033806	0	NaN
SNORD115-33|100033807	0	NaN
SNORD115-35|100033809	0	NaN
SNORD115-37|100033811	0	NaN
SNORD115-38|100033812	0	NaN
SNORD115-39|100033813	0	NaN
SNORD115-3|100033440	0	NaN
SNORD115-40|100033814	0	NaN
SNORD115-41|100033815	0	NaN
SNORD115-44|100033818	0	NaN
SNORD115-48|100033822	0	NaN
SNORD115-4|100033441	0	NaN
SNORD115-5|100033442	0	NaN
SNORD115-6|100033443	0	NaN
SNORD115-7|100033444	0	NaN
SNORD115-8|100033445	0	NaN
SNORD115-9|100033446	0	NaN
SNORD116-10|100033422	0	NaN
SNORD116-11|100033423	0	NaN
SNORD116-12|100033424	0	NaN
SNORD116-13|100033425	0	NaN
SNORD116-14|100033426	0	NaN
SNORD116-15|100033427	0	NaN
SNORD116-16|100033428	0	NaN
SNORD116-18|100033430	0	NaN
SNORD116-19|727708	0	NaN
SNORD116-1|100033413	0	NaN
SNORD116-20|100033431	9.77108	0.259839
SNORD116-22|100033433	0	NaN
SNORD116-23|100033434	0	NaN
SNORD116-24|100033435	0	NaN
SNORD116-25|100033436	0	NaN
SNORD116-26|100033438	0	NaN
SNORD116-27|100033439	0	NaN
SNORD116-28|100033820	15.5833	0.185699
SNORD116-29|100033821	0	NaN
SNORD116-2|100033414	0	NaN
SNORD116-3|100033415	0	NaN
SNORD116-4|100033416	5.23861	0.0367651
SNORD116-5|100033417	0	NaN
SNORD116-8|100033420	0	NaN
SNORD117|692233	0	NaN
SNORD119|100113378	0	NaN
SNORD11B|100113392	0	NaN
SNORD11|692058	0	NaN
SNORD121A|100113379	0	NaN
SNORD121B|100113385	0	NaN
SNORD123|100113384	0	NaN
SNORD124|100113390	0	NaN
SNORD125|100113380	0	NaN
SNORD126|100113391	0	NaN
SNORD127|100113389	0	NaN
SNORD12B|100113393	0	NaN
SNORD12C|26765	0	NaN
SNORD12|692057	0	NaN
SNORD15A|6079	0	NaN
SNORD15B|114599	0.0833333	NaN
SNORD16|595097	0	NaN
SNORD17|692086	0.833333	NaN
SNORD18A|595098	0	NaN
SNORD18B|595099	0	NaN
SNORD18C|595100	0	NaN
SNORD19B|100113381	0	NaN
SNORD19|692089	0	NaN
SNORD1A|677848	0	NaN
SNORD1B|677849	0	NaN
SNORD1C|677850	15.6596	0.0772707
SNORD20|6082	0	NaN
SNORD21|6083	0	NaN
SNORD22|9304	0	NaN
SNORD23|692091	0	NaN
SNORD24|26820	0	NaN
SNORD25|9303	0	NaN
SNORD26|9302	0	NaN
SNORD27|9301	0	NaN
SNORD28|9300	0	NaN
SNORD29|9297	0	NaN
SNORD2|619567	0	NaN
SNORD30|9299	0	NaN
SNORD31|9298	0	NaN
SNORD32A|26819	0	NaN
SNORD32B|692092	0	NaN
SNORD33|26818	0	NaN
SNORD34|26817	0	NaN
SNORD35A|26816	0	NaN
SNORD35B|84546	0	NaN
SNORD36A|26815	0	NaN
SNORD36B|26814	0	NaN
SNORD36C|26813	0	NaN
SNORD37|26812	0	NaN
SNORD38A|94162	0	NaN
SNORD38B|94163	0	NaN
SNORD41|26810	0	NaN
SNORD42A|26809	0	NaN
SNORD42B|26808	0	NaN
SNORD43|26807	0	NaN
SNORD44|26806	0	NaN
SNORD45A|26805	0	NaN
SNORD45B|26804	0	NaN
SNORD45C|692085	0	NaN
SNORD46|94161	0	NaN
SNORD47|26802	0	NaN
SNORD48|26801	0	NaN
SNORD49A|26800	0	NaN
SNORD49B|692087	0	NaN
SNORD4A|26773	0	NaN
SNORD4B|26772	0	NaN
SNORD50A|26799	0	NaN
SNORD50B|692088	0	NaN
SNORD51|26798	0	NaN
SNORD52|26797	0	NaN
SNORD53|26796	0	NaN
SNORD54|26795	0	NaN
SNORD55|26811	0	NaN
SNORD56B|319139	0	NaN
SNORD56|26793	0	NaN
SNORD57|26792	0	NaN
SNORD58A|26791	0	NaN
SNORD58C|100124516	0	NaN
SNORD59A|26789	0	NaN
SNORD59B|692090	0	NaN
SNORD5|692072	0	NaN
SNORD60|26788	0	NaN
SNORD61|26787	0	NaN
SNORD62A|26786	0	NaN
SNORD63|26785	0	NaN
SNORD65|692106	0	NaN
SNORD66|692107	0	NaN
SNORD67|692108	0	NaN
SNORD68|606500	0	NaN
SNORD69|692109	0	NaN
SNORD6|692075	0	NaN
SNORD70|692110	0	NaN
SNORD71|692111	0	NaN
SNORD72|619564	0	NaN
SNORD73A|8944	0	NaN
SNORD74|619498	0	NaN
SNORD75|692195	0	NaN
SNORD76|692196	0	NaN
SNORD77|692197	0	NaN
SNORD78|692198	0	NaN
SNORD79|26770	0	NaN
SNORD7|692076	0	NaN
SNORD80|26774	0	NaN
SNORD81|26769	0	NaN
SNORD82|25826	0	NaN
SNORD84|692199	0	NaN
SNORD85|692200	0	NaN
SNORD86|692201	0	NaN
SNORD87|641648	0	NaN
SNORD88A|692202	0	NaN
SNORD88B|692203	0	NaN
SNORD88C|692204	0	NaN
SNORD89|692205	0	NaN
SNORD8|319103	0	NaN
SNORD90|692206	0	NaN
SNORD91A|692207	0	NaN
SNORD91B|692208	0	NaN
SNORD92|692209	0	NaN
SNORD93|692210	0	NaN
SNORD94|692225	0	NaN
SNORD95|619570	0	NaN
SNORD96A|619571	0	NaN
SNORD96B|692226	0	NaN
SNORD97|692223	0	NaN
SNORD98|692211	0	NaN
SNORD99|692212	0	NaN
SNORD9|692053	0	NaN
SNPH|9751	11.4269	0.104029
SNRK|54861	9.97767	0.0183984
SNRNP200|23020	38.1729	0.00254797
SNRNP25|79622	6.25202	0.00473876
SNRNP27|11017	22.1736	0.0270106
SNRNP35|11066	20.7974	0.056278
